ID x y RA DEC sed e(4405-5495) wfpc2_f336w
H587 511.5 459.05 0.0 0.0 kurucz_30000_ms_z0.fits 0.4 17.3
H115 511.5 517.588 0.0 0.0 kurucz_30000_ms_z0.fits 0.4 14.7
H40 511.5 542.469 0.0 0.0 kurucz_30000_ms_z0.fits 0.4 13.32
H42 511.5 498.961 0.0 0.0 kurucz_30000_ms_z0.fits 0.4 13.35
H349 511.5 447.517 0.0 0.0 kurucz_30000_ms_z0.fits 0.4 16.31
H138 511.5 218.0 0.0 0.0 kurucz_30000_ms_z0.fits 0.4 15.37
