457.353240		369.418030
418.488490		379.945180
460.090940		353.723360
5.445511		565.223330
313.607350		403.359110
418.488490		342.702360
336.027430		376.893440
302.522320		385.984630
153.051020		445.647530
165.007990		431.574780
274.184720		371.475920
298.162690		349.677770
440.222600		272.140380
346.240550		306.953390
201.378890		373.219770
397.434190		265.036900
234.826120		338.028690
