ID x y RA DEC sed e(4405-5495) wfpc2_f336w
9905 511.5 503.0 0.0 0.0 kurucz_30000_ms_z0.fits 0.4 14.0
9900 511.5 516.0 0.0 0.0 kurucz_30000_ms_z0.fits 0.4 13.5
9901 511.5 546.5 0.0 0.0 kurucz_30000_ms_z0.fits 0.4 15.0
9902 511.5 632.5 0.0 0.0 kurucz_30000_ms_z0.fits 0.4 15.0
9003 511.5 543.8 0.0 0.0 kurucz_30000_ms_z0.fits 0.4 16.5
